dataset,horizon,seed,method,wis,wis_dispersion,wis_overprediction,wis_underprediction,cov50,cov90,cov95
state360,10,30,identity,56.07150448191969,23.90573724691498,21.028709212023692,7.439361362481428,0.49688208616780044,0.8888888888888888,0.9489795918367347
state360,10,30,adjacency,57.31458044902687,26.15091317933747,20.591974171388493,6.821074583621392,0.5062358276643991,0.9126984126984127,0.9648526077097506
state360,10,30,uniform,56.96428700493501,25.427581905420134,20.82630364067818,6.964450081854978,0.5073696145124716,0.9169501133786848,0.9665532879818595
state360,10,42,raw,58.10492339813229,29.387217365667674,18.348657375651683,6.6930844793288085,0.5011337868480725,0.9155328798185941,0.9665532879818595
state360,10,42,identity,55.3492069643447,24.232639790799308,19.366874740060993,8.124660476178363,0.4985827664399093,0.8914399092970522,0.9481292517006803
state360,10,42,adjacency,56.64971211315917,26.710412356956283,19.128045543725644,7.142556895653688,0.5110544217687075,0.9166666666666666,0.9659863945578231
state360,10,42,uniform,56.19116716915388,25.805202310204113,19.291606377192842,7.4371690056996975,0.5053854875283447,0.9203514739229025,0.9671201814058957
state360,10,45,raw,60.22973741892229,28.354233705444027,20.85133427103414,7.204021142203815,0.4812925170068027,0.9005102040816326,0.951530612244898
state360,10,45,identity,57.70973445122939,24.221197131277275,21.474385556435543,8.238732903149781,0.48441043083900226,0.893140589569161,0.949546485260771
state360,10,45,adjacency,58.93659969370442,26.46379236706083,21.256705456994453,7.405759869560409,0.5002834467120182,0.91921768707483,0.963718820861678
state360,10,45,uniform,58.520487568599904,25.595471454561764,21.45570713764674,7.663269071227039,0.4985827664399093,0.9220521541950113,0.9648526077097506
state360,15,1000,raw,64.50699123222356,28.98566071317098,23.5738560116398,7.733789983545137,0.5022675736961452,0.8945578231292517,0.951530612244898
state360,15,1000,identity,62.65731251118782,23.719824547527683,25.101379394362304,9.648511523566901,0.465702947845805,0.8832199546485261,0.9441609977324263
state360,15,1000,adjacency,63.214942401966255,26.160655131889683,24.399727745428073,8.444441281190747,0.4793083900226757,0.9098639455782312,0.965702947845805
state360,15,1000,uniform,63.0056510802289,25.212436357206943,24.758855114476013,8.824938981491092,0.47505668934240364,0.9124149659863946,0.9651360544217688
state360,15,123,raw,62.632257922493515,33.35140487587888,17.40467654859821,7.924641182933183,0.5439342403628118,0.9143990929705216,0.9603174603174603
state360,15,123,identity,59.42055313484899,26.076703866380605,19.085060086290444,10.3326709134291,0.46910430839002265,0.8852040816326531,0.9424603174603174
state360,15,123,adjacency,60.48198858959103,28.653913681539734,18.774534094663316,9.105696077171626,0.4827097505668934,0.9172335600907029,0.9654195011337868
state360,15,123,uniform,60.041124266402676,27.74552172645967,18.946982998164767,9.402130476071923,0.4756235827664399,0.9178004535147393,0.9665532879818595
state360,15,30,raw,66.50386524365189,33.031770441324404,18.757633352816182,10.467393638306287,0.4906462585034014,0.8976757369614512,0.9481292517006803
state360,15,30,identity,64.00160666842639,27.437539093690432,20.24606282388795,12.133101635385662,0.4671201814058957,0.8778344671201814,0.9438775510204082
state360,15,30,adjacency,64.97007534654688,29.797115006524358,19.852951172541307,11.088169299569236,0.4722222222222222,0.9087301587301587,0.9648526077097506
state360,15,30,uniform,64.63997124951341,28.819690806256023,20.162576740475952,11.43065482475114,0.47165532879818595,0.9121315192743764,0.9648526077097506
state360,15,42,raw,65.82175828856731,32.33186103152279,18.823452642891734,10.345390129615883,0.4846938775510204,0.9058956916099773,0.9560657596371882
state360,15,42,identity,63.597964636376624,27.81203841624699,19.731203884280056,11.769393730344861,0.47278911564625853,0.8954081632653061,0.9506802721088435
state360,15,42,adjacency,64.6938069652744,30.016841357964214,19.531974061292257,10.823740443958693,0.4895124716553288,0.9189342403628118,0.9693877551020408
state360,15,42,uniform,64.40831282214191,29.196222058135593,19.779141199952527,11.112244312763568,0.48100907029478457,0.9217687074829932,0.969954648526077
state360,15,45,raw,65.32903142188037,29.69008672587523,20.615010232996752,10.760076167535164,0.47534013605442177,0.8917233560090703,0.9452947845804989
state360,15,45,identity,63.46829099446834,25.849155391600384,21.220511797945207,12.178501606830817,0.4651360544217687,0.8843537414965986,0.9458616780045351
state360,15,45,adjacency,64.1684305951093,27.72808923168676,21.08669516424226,11.098366262031462,0.4793083900226757,0.9149659863945578,0.9665532879818595
state360,15,45,uniform,63.965025689955176,26.984280751616687,21.286506923979395,11.441068265289228,0.47845804988662133,0.9141156462585034,0.9688208616780045
state360,3,1000,raw,38.421390250756545,14.315728669115662,16.062843847936467,5.5355559734448185,0.45549886621315194,0.8922902494331065,0.9532312925170068
state360,3,1000,identity,37.663315657261364,12.896447087305514,16.396746643192433,5.867773211949631,0.5130385487528345,0.893140589569161,0.9520975056689343
state360,3,1000,adjacency,38.13026558297417,14.168656577492012,16.044777913384685,5.4108706536855875,0.5277777777777778,0.9180839002267573,0.9642857142857143
state360,3,1000,uniform,38.051326445283394,13.910189396874472,16.145896346556665,5.490005440578815,0.5260770975056689,0.9189342403628118,0.9674036281179138
state360,3,123,raw,39.46269207548222,16.757659293840877,14.87008814945895,5.303762080584371,0.48356009070294786,0.907312925170068,0.9589002267573696
state360,3,123,identity,38.419794611738375,14.276266467339799,15.427214227344269,6.190420736247744,0.501984126984127,0.8877551020408163,0.9458616780045351
state360,3,123,adjacency,38.95815813111809,15.875808311791046,15.049247552848339,5.501951596678261,0.5206916099773242,0.9175170068027211,0.9654195011337868
state360,3,123,uniform,38.82077702377947,15.409174537684468,15.198224278045137,5.68226535519875,0.516156462585034,0.9203514739229025,0.9648526077097506
state360,3,30,raw,39.0460462380231,15.057456376679452,16.469756224935406,5.003531440416702,0.477891156462585,0.8988095238095238,0.9546485260770975
state360,3,30,identity,38.12150386418002,13.018968981651131,17.124822277819973,5.475011545288061,0.5189909297052154,0.8942743764172335,0.9492630385487528
state360,3,30,adjacency,38.71123419435954,14.517307251136062,16.6530546791103,5.026308780943549,0.5277777777777778,0.9163832199546486,0.9642857142857143
state360,3,30,uniform,38.594779848232086,14.17606503877411,16.77669399158584,5.127815738039752,0.5286281179138322,0.9180839002267573,0.9665532879818595
state360,3,42,raw,38.09016707509606,15.37549069979032,13.955401750864874,6.301066594720063,0.4387755102040816,0.8809523809523809,0.9478458049886621
state360,3,42,identity,37.41611772653043,14.137046230753889,14.191051182856896,6.634883042907886,0.5130385487528345,0.8854875283446711,0.9452947845804989
state360,3,42,adjacency,37.82746232805846,15.30593220444934,13.86374089809655,6.199468888309325,0.520124716553288,0.9107142857142857,0.9634353741496599
state360,3,42,uniform,37.74898456080446,15.064510627499683,13.93269012263426,6.29303335734641,0.5204081632653061,0.9138321995464853,0.9640022675736961
state360,3,45,raw,39.010958854310275,14.998399917818553,16.75892589262201,4.723194871838601,0.4523809523809524,0.8934240362811792,0.9526643990929705
state360,3,45,identity,38.17846172361791,13.335503387913713,17.185061696063634,5.136954507638362,0.4977324263038549,0.8903061224489796,0.9444444444444444
state360,3,45,adjacency,38.67293713188515,14.63420099515856,16.808890029711623,4.70067680199083,0.5178571428571429,0.9143990929705216,0.9608843537414966
state360,3,45,uniform,38.576485336791144,14.33716859913815,16.90926118778146,4.801143044311479,0.5167233560090703,0.9160997732426304,0.9620181405895691
state360,5,1000,raw,47.23248537781135,18.952047750735517,18.997790677866487,6.230279331073938,0.47392290249433106,0.8968253968253969,0.9549319727891157
state360,5,1000,identity,45.97644584760359,16.713805900400327,19.4911066179508,6.740196134680229,0.5002834467120182,0.8914399092970522,0.9484126984126984
state360,5,1000,adjacency,46.687744472591504,18.30051574092355,19.15410725602846,6.181017908751289,0.51218820861678,0.9155328798185941,0.963718820861678
state360,5,1000,uniform,46.54026596146211,17.873643120483397,19.293051000554847,6.324005770688284,0.5062358276643991,0.9178004535147393,0.965702947845805
state360,5,123,raw,46.07221363031707,20.597585569451187,17.87064960213305,4.683073692064155,0.5022675736961452,0.9160997732426304,0.9654195011337868
state360,5,123,identity,44.396139079963085,17.63264682917578,18.644597615746605,5.216489294712259,0.5065192743764172,0.8979591836734694,0.9506802721088435
state360,5,123,adjacency,45.35839723724983,19.4526272905239,18.269056204843423,4.716707983996746,0.520124716553288,0.9217687074829932,0.9665532879818595
state360,5,123,uniform,45.06929935940719,18.921501964613928,18.414583735508078,4.815802156084872,0.5192743764172335,0.9251700680272109,0.969671201814059
state360,5,30,raw,47.79877260889776,23.121798875691866,12.334310589910412,9.370464464967435,0.4560657596371882,0.9044784580498866,0.9574829931972789
state360,5,30,identity,46.338177412593275,20.125957058033908,12.858795445397341,10.391693404917474,0.5002834467120182,0.8973922902494331,0.9489795918367347
state360,5,30,adjacency,47.160705497465166,22.045684312980978,12.560633074632882,9.583470566280315,0.5187074829931972,0.9197845804988662,0.9651360544217688
state360,5,30,uniform,46.90657488946757,21.481890615780873,12.66073768582321,9.795349517326835,0.5150226757369615,0.9268707482993197,0.9662698412698413
state360,5,42,raw,46.81946933491468,19.424079225456573,17.815540098669754,6.610180250891188,0.47307256235827666,0.8925736961451247,0.9549319727891157
state360,5,42,identity,45.50730892920756,17.06009177188269,18.30560647023919,7.18201358916197,0.5014172335600907,0.8925736961451247,0.949546485260771
state360,5,42,adjacency,46.213558652187594,18.7648626859341,17.91280268048654,6.566512266662621,0.5178571428571429,0.9155328798185941,0.9651360544217688
state360,5,42,uniform,46.00300398703197,18.290853417555304,18.035059553410637,6.70848003632892,0.51218820861678,0.9172335600907029,0.9674036281179138
state360,5,45,raw,47.087819583638,19.69811881144774,18.050814492773238,6.376109461396577,0.5017006802721088,0.8937074829931972,0.9526643990929705
state360,5,45,identity,45.74545879626506,17.541310250203278,18.309887924217723,6.936537268117877,0.5113378684807256,0.8968253968253969,0.9518140589569161
state360,5,45,adjacency,46.491210999776,19.2006710901462,18.005036031132995,6.3230237929038635,0.5289115646258503,0.9200680272108843,0.9642857142857143
state360,5,45,uniform,46.325324871928295,18.738753085415656,18.154391579343926,6.469925814862907,0.5260770975056689,0.921201814058957,0.9674036281179138
